1683742954983,-2.6019692,-2.6019692,-2.6019692,9.881859
1683742955185,-0.9165104,-0.9165104,-0.9165104,9.722887
1683742955383,-0.47574228,-0.47574228,-0.47574228,9.8117695
1683742955584,0.84560376,0.84560376,0.84560376,9.983021
1683742955802,0.6223451,0.6223451,0.6223451,10.513355
1683742956002,1.4617208,1.4617208,1.4617208,9.254864
1683742956200,2.0098062,2.0098062,2.0098062,9.053555
1683742956392,4.591174,4.591174,4.591174,9.463732
1683742956604,4.4579854,4.4579854,4.4579854,12.41977
1683742956790,2.9622483,2.9622483,2.9622483,9.213289
1683742956992,2.654669,2.654669,2.654669,9.210768
1683742957206,3.8524082,3.8524082,3.8524082,7.6232915
1683742957390,11.263062,11.263062,11.263062,13.191527
1683742957593,7.731168,7.731168,7.731168,11.481096
1683742957801,5.8588614,5.8588614,5.8588614,10.497045
1683742958008,6.1108656,6.1108656,6.1108656,8.31803
1683742958208,6.380117,6.380117,6.380117,10.553763
1683742958392,8.537006,8.537006,8.537006,11.507452
1683742958593,9.091799,9.091799,9.091799,10.767288
1683742958798,7.2099113,7.2099113,7.2099113,9.778732
1683742958996,8.388487,8.388487,8.388487,11.164468
1683742959197,6.194228,6.194228,6.194228,8.398663
1683742959396,7.3018975,7.3018975,7.3018975,10.365988
1683742959597,7.15721,7.15721,7.15721,9.642061
1683742959800,8.029165,8.029165,8.029165,9.671854
1683742960010,8.123068,8.123068,8.123068,11.524889
1683742960202,6.953116,6.953116,6.953116,10.882655
1683742960413,6.2775908,6.2775908,6.2775908,9.199879
1683742960609,7.1303816,7.1303816,7.1303816,10.155687
1683742960816,6.464438,6.464438,6.464438,9.099045
1683742961014,9.464536,9.464536,9.464536,11.207918
1683742961216,10.220549,10.220549,10.220549,13.31483
1683742961412,5.5915256,5.5915256,5.5915256,10.462157
1683742961613,4.4091177,4.4091177,4.4091177,8.403261
1683742961816,7.314354,7.314354,7.314354,11.169854
1683742962020,8.837879,8.837879,8.837879,10.974891
1683742962203,9.78074,9.78074,9.78074,12.321525
1683742962418,8.880998,8.880998,8.880998,12.803551
1683742962615,4.9179173,4.9179173,4.9179173,7.606732
1683742962823,6.2651343,6.2651343,6.2651343,9.326571
1683742963023,8.574377,8.574377,8.574377,10.397731
1683742963224,9.963754,9.963754,9.963754,11.394766
1683742963426,10.889366,10.889366,10.889366,13.182663
1683742963619,7.3699293,7.3699293,7.3699293,10.47564
1683742963819,4.868091,4.868091,4.868091,9.003971
1683742964019,6.7288985,6.7288985,6.7288985,12.338326
1683742964226,7.4456263,7.4456263,7.4456263,11.131693
1683742964427,11.604177,11.604177,11.604177,13.560643
1683742964619,10.084486,10.084486,10.084486,14.417371
1683742964825,5.760167,5.760167,5.760167,11.422209
1683742965023,5.2743645,5.2743645,5.2743645,9.088514
1683742965213,7.027855,7.027855,7.027855,10.589476
1683742965414,10.060531,10.060531,10.060531,13.088543
1683742965620,10.619156,10.619156,10.619156,13.115395
1683742965832,8.355909,8.355909,8.355909,13.443507
1683742966032,3.599446,3.599446,3.599446,11.16042
1683742966232,5.0271506,5.0271506,5.0271506,10.639677
1683742966427,8.655822,8.655822,8.655822,12.039229
1683742966626,10.283789,10.283789,10.283789,12.911016
1683742966835,7.720628,7.720628,7.720628,12.192124
1683742967023,6.451023,6.451023,6.451023,11.919616
1683742967222,3.296657,3.296657,3.296657,9.115763
1683742967434,6.708777,6.708777,6.708777,10.282912
1683742967633,10.457222,10.457222,10.457222,12.245191
1683742967837,9.889974,9.889974,9.889974,13.462982
1683742968025,3.7278435,3.7278435,3.7278435,11.960257
